Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,RANDLAY ROUNDABOUTS,09/04/2014,"7,037.28",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,SMILEY FACES DAY NURSERIES LTD,09/04/2014,"15,191.55",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,STEPPING STONES AT CAPTAIN WEBB,09/04/2014,"1,964.25",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,RANDLAY ROUNDABOUTS,09/04/2014,"8,511.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,SMILEY FACES DAY NURSERIES LTD,09/04/2014,"5,892.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,LITTLE BODIES DAY NURSERY,09/04/2014,"1,309.50",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,LITTLE BODIES DAY NURSERY,09/04/2014,"7,310.25",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,TOTS AND TODDLERS DAYCARE,10/04/2014,"20,952.00",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,WOODEN TOPS DAY NURSERY,10/04/2014,"41,249.25",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABC Day Nursery,10/04/2014,"3,666.60",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,NOAH'S ARK NURS & AFTER SCH CLUB,10/04/2014,"3,273.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,Busy Bees Day Nursery Telford,10/04/2014,"1,964.25",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,CHIPMUNKS NURSERY,10/04/2014,"24,225.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,HADLEY UNDER 5'S,10/04/2014,"7,202.25",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,HONEYBUNS NURSERIES,10/04/2014,"6,547.50",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABC Day Nursery,10/04/2014,"8,511.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,10/04/2014,"18,031.95",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,10/04/2014,"6,822.90",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,TOTS AND TODDLERS DAYCARE,10/04/2014,"27,172.80",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,10/04/2014,"20,145.51",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,NOAH'S ARK NURS & AFTER SCH CLUB,10/04/2014,"24,825.15",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,Busy Bees Day Nursery Telford,10/04/2014,"28,004.94",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CHIPMUNKS NURSERY,10/04/2014,"29,470.50",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HADLEY UNDER 5'S,10/04/2014,"21,130.20",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HONEYBUNS NURSERIES,10/04/2014,"44,933.81",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,WOODEN TOPS DAY NURSERY,10/04/2014,"18,531.45",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Employees,Course Fees,ELEARVATION,10/04/2014,299.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Employees,Course Fees,ELEARVATION,10/04/2014,299.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Supplies & Services,Books,I CAN CHARITY,04/04/2014,"2,275.00",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAD,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,08/04/2014,"7,500.00",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,General Rents,PARK LANE CENTRE,23/04/2014,"9,067.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,General Rents,PARK LANE CENTRE,23/04/2014,"8,016.75",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,General Rents,PARK LANE CENTRE,23/04/2014,"1,349.00",,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Transport-Related Expenditure,Transport Contractors,CENTRAL TAXIS LTD SHREWSBURY,14/04/2014,152.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,IRONBRIDGE GORGE TRADING CO LTD,14/04/2014,120.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,MADELEY PARISH COUNCIL,14/04/2014,105.40,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,Dawley Town Hall,14/04/2014,127.50,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Employees,Childcare Provision,CHILDCARE SOS,15/04/2014,258.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Employees,Childcare Provision,CHILDCARE SOS,15/04/2014,193.50,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Employees,Childcare Provision,CHILDCARE SOS,15/04/2014,343.48,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Premises-Related Expenditure,Hire Of Rooms,THE SALVATION ARMY,08/04/2014,135.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAL,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,17/04/2014,137.51,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Supplies & Services,Refreshments Meetings,MEETING POINT TRUST LTD,16/04/2014,359.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAK,Supplies & Services,Security Services,SECURITY WISE LTD,14/04/2014,415.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Premises-Related Expenditure,Hire Of Rooms,"LILLESHALL, DONNINGTON & MUXTON PARISH COUNCIL",16/04/2014,112.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,17/04/2014,218.70,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,15/04/2014,105.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Supplies & Services,Other Grants (Expenses),ABC DAY NURSERY LTD,15/04/2014,107.50,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Supplies & Services,Other Grants (Expenses),CHILDCARE SOS,15/04/2014,178.40,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAM,Supplies & Services,Other Grants (Expenses),CENTRAL PARK NURSERY,16/04/2014,218.00,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,JEAB,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,11/04/2014,143.85,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,JEAF,Supplies & Services,Other Services,TELFORD & WREKIN CVS,22/04/2014,"5,933.00",,,,,,,,
"Family, Cohesion & Commissioning",Family & Community Services,KCAS,Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,29/04/2014,"5,961.39",,,,,,,,
"Family, Cohesion & Commissioning",Family & Community Services,KCAS,Supplies & Services,Equipment - Purchase,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,29/04/2014,"3,373.00",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",WCAC,Capital Expenditure,Other Capital Expenditure,NORTHGATE INFORMATION SOLUTIONS UK LTD,24/04/2014,850.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",WCAC,Capital Expenditure,Other Capital Expenditure,NORTHGATE INFORMATION SOLUTIONS UK LTD,24/04/2014,272.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Public Transport Subsidy,ULTIMATE TAXIS LTD,08/04/2014,208.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Concessionary Travel,ARRIVA MIDLANDS NORTH LIMITED,01/04/2014,"107,590.64",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Computer Software (Maint),Unicard Ltd,23/04/2014,480.20,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Computer Software (Maint),Unicard Ltd,23/04/2014,720.30,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Comp Software (Purch / Hire),ITSO LTD,24/04/2014,"2,150.00",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Transport-Related Expenditure,Commercial Tickets,ESP Systex,24/04/2014,742.21,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAA,Supplies & Services,Public Transport Subsidy,COUNTY CARS,22/04/2014,431.90,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,08/04/2014,176.40,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,30/04/2014,250.19,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,AT BROWN (COACHES) LTD,30/04/2014,296.12,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,AT BROWN (COACHES) LTD,30/04/2014,361.93,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,30/04/2014,659.73,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,15/04/2014,175.56,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,15/04/2014,100.80,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,AT BROWN (COACHES) LTD,17/04/2014,329.02,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,AT BROWN (COACHES) LTD,17/04/2014,329.03,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,340.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,340.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,255.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,320.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,340.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,640.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,340.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,"1,000.00",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,600.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,640.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Swimming transport,M H ELCOCK & SON LTD T/A ELCOCK REISEN,25/04/2014,340.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,158.24,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,134.40,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,203.84,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,113.28,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,138.20,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,546.30,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,196.56,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,134.68,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,10/04/2014,101.92,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,ELLESMERE COLLEGE,08/04/2014,527.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/04/2014,313.04,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,29/04/2014,"1,080.00",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,30/04/2014,450.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,30/04/2014,290.70,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,30/04/2014,290.70,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,14/04/2014,290.70,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,29/04/2014,202.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,202.20,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,182.28,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/04/2014,"1,456.40",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/04/2014,"1,610.07",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/04/2014,"1,112.85",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/04/2014,"1,315.20",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,552.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,164.40,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,132.03,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,"1,178.10",,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,215.84,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,04/04/2014,496.00,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,NSL t/a NSL CARE SERVICES,23/04/2014,146.16,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,23/04/2014,138.32,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,23/04/2014,271.26,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,23/04/2014,300.98,,,,,,,,
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,23/04/2014,182.00,,,,,,,,
