Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 415.23 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 131.55 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,30/01/2018, 459.40 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,30/01/2018, 145.88 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Delice de France,30/01/2018, 197.22 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,30/01/2018, 124.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,15/01/2018, 130.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,15/01/2018, 154.01 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,15/01/2018, 111.72 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Reacted Personal Information,23/01/2018, 163.54 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 108.11 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 208.54 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 161.99 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,17/01/2018, 122.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,22/01/2018, 165.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 172.15 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 147.35 
Commercial Services,Sport & Leisure,Supplies & Services,Holidays & Outings,Vegware,23/01/2018, 160.40 
Commercial Services,Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,CALTEL CATERING & LAUNDRY EQUIPMENT LLP,18/01/2018, 123.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),23/01/2018, 363.05 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 186.83 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 177.64 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,18/01/2018, 116.99 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 162.63 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 284.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),08/01/2018, 437.52 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,08/01/2018, 107.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,17/01/2018, 135.75 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,22/01/2018, 148.51 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,22/01/2018, 149.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,22/01/2018, 141.36 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,22/01/2018, 206.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,18/01/2018, 200.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),18/01/2018, 415.27 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,18/01/2018, 124.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),02/01/2018, 448.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 101.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,29/01/2018, 224.22 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),30/01/2018, 429.46 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018," 1,000.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 315.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 425.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,24/01/2018, 799.40 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,24/01/2018, 165.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,24/01/2018, 240.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,02/01/2018, 250.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,02/01/2018, 250.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,02/01/2018, 275.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,02/01/2018," 1,200.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Reacted Personal Information,18/01/2018, 199.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Reacted Personal Information,18/01/2018, 700.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,18/01/2018," 1,000.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,18/01/2018," 1,000.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,18/01/2018," 1,000.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,03/01/2018, 200.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,03/01/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 135.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018," 1,200.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,18/01/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,18/01/2018," 3,309.64 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,24/01/2018," 6,946.85 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,24/01/2018, 180.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,24/01/2018, 110.45 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,24/01/2018, 167.90 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,24/01/2018, 117.42 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/01/2018, 117.42 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/01/2018, 107.77 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/01/2018, 332.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,08/01/2018," 76,136.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,18/01/2018, 197.10 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,18/01/2018, 325.37 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,18/01/2018, 679.01 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,Reacted Personal Information,18/01/2018, 315.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,02/01/2018, 164.30 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,02/01/2018, 471.06 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,02/01/2018, 504.35 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,Reacted Personal Information,18/01/2018, 138.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,Reacted Personal Information,18/01/2018," 1,399.29 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,03/01/2018, 450.10 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,03/01/2018, 380.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,18/01/2018, 153.07 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,18/01/2018, 151.50 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2018, 168.17 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2018, 329.37 
Commercial Services,Sport & Leisure,Supplies & Services,Protective Clothing,MAIN MAN SUPPLIES LTD,24/01/2018," 1,421.60 "
Commercial Services,Sport & Leisure,Supplies & Services,Subscriptions,FTA,18/01/2018, 520.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 304.08 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,24/01/2018, 304.08 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,24/01/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,24/01/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,MIX TELEMATICS EUROPE LTD,24/01/2018, 468.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 304.08 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 207.48 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 207.48 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,10/01/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Maintenance,JCE & SONS LTD,02/01/2018, 378.26 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,Enterprise Rent-A-Car Uk LTD Trading As Enterprise Flexi Rent,18/01/2018, 135.69 
Commercial Services,Sport & Leisure,Supplies & Services,Furniture - Purchase,CUSTOM GROUP LTD,02/01/2018, 680.24 
Commercial Services,Sport & Leisure,Supplies & Services,Furniture - Purchase,CUSTOM GROUP LTD,02/01/2018, 935.48 
Commercial Services,Sport & Leisure,Supplies & Services,Furniture - Purchase,CUSTOM GROUP LTD,02/01/2018,-680.24 
Commercial Services,Sport & Leisure,Supplies & Services,Furniture - Purchase,CUSTOM GROUP LTD,02/01/2018,-935.48 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,Castell Howell Foods Ltd,31/01/2018, 208.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,23/01/2018, 356.28 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,23/01/2018, 344.78 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,23/01/2018, 363.51 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,23/01/2018, 488.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,23/01/2018, 160.80 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 419.15 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 525.44 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 154.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 230.36 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 431.34 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,31/01/2018, 193.27 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,MAWLEY OAK GARAGES,02/01/2018, 195.00 
Commercial Services,Sport & Leisure,Supplies & Services,Other Services,CHALLENGE COURSE CONSULTANCY,24/01/2018, 610.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,FURROWS OF TELFORD,12/01/2018, 625.16 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 210.66 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 104.49 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 264.19 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Bikold,05/01/2018, 150.34 
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,SERVO-CHEM (UK) LIMITED,12/01/2018, 107.50 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,ASA AWARDS,24/01/2018, 259.35 
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,25/01/2018, 100.80 
Commercial Services,Sport & Leisure,Supplies & Services,First Aid,SP SERVICES (UK) LTD,24/01/2018, 107.40 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,TECHNOGYM UK LTD,22/01/2018," 5,508.28 "
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,12/01/2018," 1,920.00 "
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,12/01/2018," 4,954.36 "
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,Telford and Shropshire Carpet Cleaning,15/01/2018, 307.12 
Commercial Services,Sport & Leisure,Supplies & Services,Licences,Reacted Personal Information,17/01/2018, 589.85 
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,Jordan Leisure Systems Ltd,17/01/2018, 112.96 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Whittle Programmed Maintenance Ltd,31/01/2018," 3,840.00 "
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Hire Of Rooms,DAWLEY CHRISTIAN CENTRE,08/01/2018, 435.00 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,MAIN MAN SUPPLIES LTD,04/01/2018, 319.46 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Reacted Personal Information,11/01/2018, 116.16 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,12/01/2018, 639.31 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,SPS LLP,24/01/2018, 104.56 
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,DALESAUNA LTD,22/01/2018, 189.26 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M -Building Other,NOBRIDGE LTD,24/01/2018, 187.50 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,UNIVERSAL SERVICES,26/01/2018, 400.00 
Commercial Services,Sport & Leisure,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,22/01/2018, 378.00 
Commercial Services,Sport & Leisure,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,22/01/2018, 161.10 
Commercial Services,Sport & Leisure,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD ,22/01/2018, 950.00 
Commercial Services,Sport & Leisure,Supplies & Services,Photography,REDACTED PERSONAL INFORMATION,22/01/2018, 180.00 
Commercial Services,Sport & Leisure,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,30/01/2018, 149.00 
