Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAF,Supplies & Services,Other Tuition Fees,Ball Sports Community Coaching Ltd,10/10/2013,420,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Out of School Activities,HAMMONDS CATERING SERVICES LTD,10/10/2013,168.25,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Out of School Activities,HAMMONDS CATERING SERVICES LTD,31/10/2013,636.65,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Out of School Activities,SHROPSHIRE PRINT & EMBROIDERY LTD,31/10/2013,175,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Educational Visits,ARCADIAN YOUTH DANCE COMPANY,10/10/2013,425,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Out of School Activities,CENTRAL TAXIS LTD SHREWSBURY,17/10/2013,564.5,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAT,Supplies & Services,Out of School Activities,HMM ARTS LTD,09/10/2013,520,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,08/10/2013,2419.86,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,759,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,6875,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,299,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,13750,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,3300,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,627,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,178,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,2750,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,199,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,1089,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,686,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,910,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,498,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,2384,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,31/10/2013,625,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,31/10/2013,4970,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,01/10/2013,1991.75,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,01/10/2013,781,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,08/10/2013,1325.91,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,10/10/2013,22830.84,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,08/10/2013,503.8,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,08/10/2013,740,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,1188,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,4158,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,199,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,31/10/2013,2285,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,149,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,2499,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,CDEC Limited,07/10/2013,1068,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAS,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,07/10/2013,221.48,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAS,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,07/10/2013,1618.7,
Education & Skills,Consultancy & Advisory Services for Schools,GBAJ,Supplies & Services,Books,NAS EARLYBIRD CENTRE,11/10/2013,136,
Education & Skills,"Leadership, Management & Governor Services",KGAA,Supplies & Services,Printing - Print Room,Graphics and Print (Telford) Ltd,14/10/2013,297.5,
Education & Skills,"Leadership, Management & Governor Services",KGAA,Supplies & Services,Subscriptions,LEARNING POOL LTD,07/10/2013,2759,
Education & Skills,"Leadership, Management & Governor Services",KGAA,Supplies & Services,Printing - Other,TAWS PRINTERS,08/10/2013,366,
Education & Skills,Safeguarding Advisory,JAAC,Employees,Training Expenses,Missing People,14/10/2013,103.29,
Education & Skills,Safeguarding Advisory,JAAC,Supplies & Services,Other Services,Nicki Pettitt Ltd,14/10/2013,3890,
Education & Skills,School Improvement,KHAA,Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,24/10/2013,522.43,
Education & Skills,School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,31/10/2013,781.25,
Education & Skills,School Improvement,KHAB,Supplies & Services,Equipment - Purchase,AT BROWN (COACHES) LTD,11/10/2013,954.72,
Education & Skills,School Improvement,KHAE,Third Party Payments,DSG - High Needs Block,Phoenix Academy,24/10/2013,333.77,
Education & Skills,School Improvement,KHAE,Third Party Payments,DSG - High Needs Block,Wrockwardine Wood Arts Academy,24/10/2013,1436.67,
Education & Skills,School Improvement,KHAE,Third Party Payments,DSG - High Needs Block,Lakeside Academy,24/10/2013,732.84,
Education & Skills,School Improvement,KHBF,Supplies & Services,Postages,DX NETWORK SERVICES LTD,14/10/2013,243.7,
Education & Skills,School Improvement,KSAP,Supplies & Services,Conference Expenses,HADLEY PARK HOUSE,09/10/2013,279.17,
Education & Skills,School Improvement,KSAP,Supplies & Services,Conference Expenses,HADLEY PARK HOUSE,07/10/2013,208.34,
Education & Skills,Schools,KCAJ,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,23/10/2013,800.62,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,Delice de France,02/10/2013,244.88,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,THEOS FOOD CO LTD,02/10/2013,281.02,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,02/10/2013,576,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,03/10/2013,234.39,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,03/10/2013,144.1,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,03/10/2013,169.08,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,THEOS FOOD CO LTD,02/10/2013,219.4,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,309.77,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,08/10/2013,716.05,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHFAYRE,25/10/2013,251.98,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,08/10/2013,420.61,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHFAYRE,25/10/2013,302.86,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,300.27,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHFAYRE,25/10/2013,239.35,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/10/2013,133.66,
Education & Skills,Schools,KCAW,Supplies & Services,Prepared Food,OPTIONS MANAGEMENT,08/10/2013,251.2,
Education & Skills,Schools,KCAW,Supplies & Services,Prepared Food,BSF TRADING AS 3663,08/10/2013,542.58,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,Delice de France,08/10/2013,241.57,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,08/10/2013,837.18,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,08/10/2013,126.18,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,631.9,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,466.18,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,621.53,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,22/10/2013,1000.44,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,Vegware,22/10/2013,270.45,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,14/10/2013,732.36,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,14/10/2013,155.37,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,14/10/2013,1964.04,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHFAYRE,22/10/2013,223.74,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,22/10/2013,750.2,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,22/10/2013,718.82,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,22/10/2013,127.79,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,22/10/2013,137.51,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,THEOS FOOD CO LTD,22/10/2013,325.01,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,-138.37,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,437.09,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,568.83,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,207.9,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,704.48,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,08/10/2013,1097.19,
Education & Skills,Schools,KCAW,Supplies & Services,Prepared Food,THEOS FOOD CO LTD,16/10/2013,274.3,
Education & Skills,Schools,KCAW,Supplies & Services,Prepared Food,THEOS FOOD CO LTD,16/10/2013,316,
Education & Skills,Schools,KCAW,Supplies & Services,School Meals,SIEMENS FINANCIAL SERVICES LTD,16/10/2013,494,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,Delice de France,22/10/2013,236.86,
Education & Skills,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,22/10/2013,450.84,
Education & Skills,Schools,KCAX,Supplies & Services,Other Services,Prestolee Primary School,10/10/2013,200,
Education & Skills,Schools Organisation & Trading Co-ordination,GBAH,Supplies & Services,Printing - Other,TAWS PRINTERS,30/10/2013,299,
Education & Skills,Schools Organisation & Trading Co-ordination,KNAK,Supplies & Services,Printing - Other,Graphics and Print (Telford) Ltd,01/10/2013,380,
Education & Skills,Schools Organisation & Trading Co-ordination,KNAK,Supplies & Services,Printing - Other,Graphics and Print (Telford) Ltd,01/10/2013,305.5,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,Macbrac Training and Development,25/10/2013,3025,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,WORKERS EDUCATIONAL ASSOCIATION,09/10/2013,4750,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,15/10/2013,104.82,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,15/10/2013,228.46,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,15/10/2013,209.63,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAC,Premises-Related Expenditure,General Rents,A J (TELFORD) SELF-STORAGE LTD,15/10/2013,114.39,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAE,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,02/10/2013,210,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAE,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),09/10/2013,121.37,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Supplies & Services,Equipment - Purchase,EUROPEAN ELECTRONIQUE LTD,31/10/2013,225,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Supplies & Services,Printing - Other,XEROX FINANCE,30/10/2013,179,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ANAD,Third Party Payments,Private Contractors,THE EDUCATION DEVELOPMENT SERVICE LTD,24/10/2013,27000,
Family & Cohesion Services,Children Specialist Services,GPAA,Employees,Course Fees,THE UNIVERSITY OF BIRMINGHAM,07/10/2013,150,
Family & Cohesion Services,Children Specialist Services,GPAA,Employees,Course Fees,THE UNIVERSITY OF BIRMINGHAM,07/10/2013,16000,
Family & Cohesion Services,Children Specialist Services,GPAA,Employees,Course Fees,THE UNIVERSITY OF BIRMINGHAM,07/10/2013,150,
Family & Cohesion Services,Children Specialist Services,GPAA,Employees,Course Fees,THE UNIVERSITY OF BIRMINGHAM,07/10/2013,15000,
Family & Cohesion Services,Children Specialist Services,GPAA,Employees,Course Fees,THE UNIVERSITY OF BIRMINGHAM,07/10/2013,-16150,
Family & Cohesion Services,Children Specialist Services,HDAF,Third Party Payments,Private Contractors,ACTION FOR CHILDREN LIMITED,02/10/2013,132300,
Family & Cohesion Services,Children Specialist Services,HDAF,Third Party Payments,Private Contractors,ACTION FOR CHILDREN LIMITED,21/10/2013,132300,
Family & Cohesion Services,Children Specialist Services,HDAG,Supplies & Services,Aids & Appliances,R82 UK LIMITED,17/10/2013,108,
Family & Cohesion Services,Children Specialist Services,HDAG,Supplies & Services,Aids & Appliances,R82 UK LIMITED,17/10/2013,108,
Family & Cohesion Services,Children Specialist Services,HDAH,Income,Hire Of Equipment,Shropshire Events,19/10/2013,520,
Family & Cohesion Services,Children Specialist Services,HDAJ,Supplies & Services,Other Services,WE ARE THE CARE COMPANY LTD,08/10/2013,224.8,
