Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,CONCEPT ELEVATORS (MIDLANDS) LIMITED,11/02/2013,207.50,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,NYKE ENERGY SERVICES LIMITED,11/02/2013,180.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,RCS ROOFING CONSTRUCTION SERVICES LTD,11/02/2013,218.40,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,SHROPSHIRE HEATING SERVICES LTD,05/02/2013,224.47,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,KOHLER MIRA LIMITED,05/02/2013,224.25,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,13/02/2013,-109.20,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,KOHLER MIRA LIMITED,05/02/2013,310.60,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,KOHLER MIRA LIMITED,05/02/2013,127.25,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,05/02/2013,209.39,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,ARJOHUNTLEIGH UK,06/02/2013,129.88,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,ASLES (TOOL HIRE & SALES) LTD,13/02/2013,161.30,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,WINDOW & DOOR CONTRACT SERVICES,05/02/2013,286.38,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,SHIELD ON-SITE SERVICES LTD,05/02/2013,146.22,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,13/02/2013,429.09,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Building Other,RCS ROOFING CONSTRUCTION SERVICES LTD,05/02/2013,168.60,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M MEB Contract Maintenance,JONES & HAMPTON LTD,13/02/2013,276.87,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M - Electrical,PP ELECTRICAL SERVICES,11/02/2013,866.80,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,JACK MOODY LTD,25/02/2013,"3,169.99",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),25/02/2013,"1,608.77",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,JACK MOODY LTD,13/02/2013,528.75,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,306.90,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,647.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,327.35,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"1,493.42",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"1,113.09",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,793.02,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,472.31,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,335.43,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,134.45,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,859.50,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"6,700.10",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"9,853.73",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"4,650.71",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"6,953.90",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,576.33,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"2,139.87",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS (ELECTRICITY),13/02/2013,109.75,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,578.80,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,731.48,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,415.40,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,224.15,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,199.83,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"1,893.00",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"1,516.11",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,"2,744.36",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),05/02/2013,"1,210.75",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2013,-459.11,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,614.12,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,179.96,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,"3,536.04",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,305.43,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,711.94,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,184.88,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),25/02/2013,"1,619.65",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,KOHLER MIRA LIMITED,05/02/2013,116.42,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,KOHLER MIRA LIMITED,05/02/2013,280.07,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,MIDLANDS WOOD FUEL SUPPLY LTD,25/02/2013,273.30,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,MIDLANDS WOOD FUEL SUPPLY LTD,25/02/2013,637.69,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,244.81,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,"3,650.86",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,"2,271.53",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,180.88,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,294.50,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,620.70,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,228.58,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,563.82,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,809.91,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,"1,019.90",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,616.34,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,"1,177.27",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,402.31,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,722.60,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,477.74,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,436.86,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,233.14,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,BUDGET GAS LTD,01/02/2013,204.95,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),05/02/2013,521.71,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,JACK MOODY LTD,27/02/2013,164.78,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Non Domestic Rates,CYNGOR GWYNEDD COUNCIL,19/02/2013,"1,559.00",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,13/02/2013,408.38,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,25/02/2013,187.39,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP LTD,11/02/2013,596.99,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),27/02/2013,295.77,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,CLEANIT CLEANING SERVICES,25/02/2013,677.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP LTD,13/02/2013,664.98,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,CLEANIT CLEANING SERVICES,25/02/2013,677.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,CLEANIT CLEANING SERVICES,25/02/2013,677.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,CLEANIT CLEANING SERVICES,01/02/2013,677.00,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP LTD,11/02/2013,125.29,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,OCEAN CONTRACT CLEANING LTD,11/02/2013,"3,321.46",
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,PHS GROUP LTD,13/02/2013,166.40,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,PHS GROUP LTD,25/02/2013,241.33,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,RENTOKIL INITIAL UK LIMITED,19/02/2013,148.96,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Grounds Maintenance - Other,CYNGOR GWYNEDD COUNCIL,05/02/2013,962.61,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Equipment - Repair,AIDSERVICE LTD,25/02/2013,284.50,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,28/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,28/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,05/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,19/02/2013,592.60,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,19/02/2013,346.52,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,01/02/2013,210.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,01/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,25/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,01/02/2013,105.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,01/02/2013,255.00,
"Development, Business & Housing",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,01/02/2013,255.00,
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,M J PERRINS,19/02/2013,170.80,
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,STANNAH LIFT SERVICES LTD,18/02/2013,"1,633.00",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,M J PERRINS,18/02/2013,"10,000.00",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,REDACTED PERSONAL INFORMATION,18/02/2013,"3,552.06",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,STANNAH LIFT SERVICES LTD,18/02/2013,"1,673.00",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,R E BROWN BUILDERS LIMITED,18/02/2013,"6,037.92",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,STANNAH LIFT SERVICES LTD,18/02/2013,"4,346.00",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,STANNAH LIFT SERVICES LTD,18/02/2013,"1,521.00",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,THREE PINES BUILDING CO LTD,27/02/2013,"1,757.91",
"Development, Business & Housing",Strategic Housing,WDAF,Capital Expenditure,Other Capital Expenditure,PRISM MEDICAL WESTHOLME DIVISION,27/02/2013,"1,387.25",
