Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,08/07/2014,371.7
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,23/07/2014,170
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,29/07/2014,101.5
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,07/07/2014,209.24
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,07/07/2014,101.5
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,CLEANIT CLEANING SERVICES,10/07/2014,151.66
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,George Birchall Limited,02/07/2014,456.93
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,23/07/2014,131.24
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,03/07/2014,218.51
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,22/07/2014,124.58
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,23/07/2014,464.58
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Sewage Charges,SEVERN TRENT WATER LTD,31/07/2014,1378.89
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Sewage Charges,SEVERN TRENT WATER LTD,25/07/2014,362.75
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,1504.12
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,1952.66
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,1355.74
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,1626.89
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,-2193.81
"Development, Business & Employment",Property & Design,COAT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),11/07/2014,-2266.97
"Development, Business & Employment",Property & Design,GFAA,Supplies & Services,Computer Hardware (Maint),SPECIALIST COMPUTERS CENTRES PLC,30/07/2014,119.99
"Development, Business & Employment",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,EUROPEAN ELECTRONIQUE LTD,07/07/2014,"-1,375.00"
"Development, Business & Employment",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,07/07/2014,-872
"Development, Business & Employment",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,07/07/2014,-757
"Development, Business & Employment",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,07/07/2014,-872
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,09/07/2014,650
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,435
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/07/2014,450
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,16/07/2014,455
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,07/07/2014,435
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,Platinum Painting Services Ltd,24/07/2014,"3,021.00"
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,Platinum Painting Services Ltd,24/07/2014,"1,010.00"
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,14/07/2014,"3,690.00"
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,24/07/2014,"3,660.00"
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,RCS ROOFING CONSTRUCTION SERVICES LTD,29/07/2014,"15,100.00"
"Development, Business & Employment",Property & Design,WCBA,Capital Expenditure,Payments to Contractor,TDR Heating & Ventilation Engineers,07/07/2014,"7,649.46"
"Development, Business & Employment",Property & Design,WCEE,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,02/07/2014,"70,198.83"
"Development, Business & Employment",Property & Design,WFAG,Capital Expenditure,Payments to Contractor,LICHFIELD DIOCESAN BOARD OF EDUCATION,22/07/2014,"3,250.00"
"Development, Business & Employment",Property & Design,WFBF,Capital Expenditure,Payments to Contractor,WREKIN DRAIN SERVICES LTD,14/07/2014,"1,460.00"
"Development, Business & Employment",Property & Design,WGBS,Capital Expenditure,Fixtures & Fittings & Equipment,Humanware,31/07/2014,"5,500.00"
"Development, Business & Employment",Property & Design,WGBS,Capital Expenditure,Other Capital Expenditure,R82 UK LIMITED,21/07/2014,500
"Development, Business & Employment",Property & Design,WGCB,Capital Expenditure,Payments to Contractor,SPACEKRAFT LTD,17/07/2014,"4,819.38"
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,A2B Office Technology Limited,23/07/2014,"1,803.41"
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,Building Research Establishment Ltd,29/07/2014,"5,850.00"
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,09/07/2014,650
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,435
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,435
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,175
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,435
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,435
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/07/2014,450
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/07/2014,175
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,07/07/2014,175
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Fixtures & Fittings & Equipment,THE CLEAN MACHINE DIRECT LTD,30/07/2014,447.22
"Development, Business & Employment",Property & Design,WGCF,Capital Expenditure,Fixtures & Fittings & Equipment,THE CLEAN MACHINE DIRECT LTD,30/07/2014,894.44
"Development, Business & Employment",Property & Design,WINE,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,23/07/2014,850
"Development, Business & Employment",Property & Design,WINE,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,31/07/2014,"86,488.95"
"Development, Business & Employment",Property & Design,WINE,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,22/07/2014,"121,441.78"
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,Baart Harries Newall,29/07/2014,"4,900.00"
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,22/07/2014,495
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,495
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,495
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,412.5
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,22/07/2014,275
"Development, Business & Employment",Property & Design,WPCW,Capital Expenditure,Payments to Contractor,INTERCLASS PLC,30/07/2014,"106,567.66"
"Development, Business & Employment",Property & Design,WPIR,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,21/07/2014,156.54
"Development, Business & Employment",Property & Design,WPIR,Capital Expenditure,Legal Fees,WARD HADAWAY SOLICITORS,03/07/2014,"1,639.60"
"Development, Business & Employment",Property & Design,WPJF,Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATION ,24/07/2014,450
"Development, Business & Employment",Property & Design,WPJF,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,23/07/2014,"6,302.25"
"Development, Business & Employment",Property & Design,WPLA,Capital Expenditure,Payments to Contractor,RCS ROOFING CONSTRUCTION SERVICES LTD,29/07/2014,"3,865.00"
"Development, Business & Employment",Property & Design,WPMD,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,412.5
"Development, Business & Employment",Property & Design,WPMD,Capital Expenditure,Payments to Contractor,INTERCLASS PLC,17/07/2014,"137,865.73"
"Development, Business & Employment",Property & Design,WPMU,Capital Expenditure,Payments to Contractor,G LEDDINGTON (ELECTRICAL) LTD,07/07/2014,569.4
"Development, Business & Employment",Property & Design,WPSL,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,11/07/2014,450
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,22/07/2014,495
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,467.5
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,495
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,07/07/2014,495
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,22/07/2014,495
"Development, Business & Employment",Property & Design,WPTB,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,22/07/2014,495
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,18/07/2014,"2,609.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"10,638.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"10,773.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"4,572.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"4,572.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"11,145.00"
"Development, Business & Employment",Property & Design,WUFM,Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,31/07/2014,"2,925.00"
"Development, Business & Employment",Property Investment,WCAJ,Capital Expenditure,Payments to Contractor,ROY HANKINSON LTD,25/07/2014,"3,050.00"
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,External Professional Fees,Corun Associates Limited,23/07/2014,"2,988.55"
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Site Investigation,Design Forum,17/07/2014,650
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,External Professional Fees,Design Forum,08/07/2014,"1,000.00"
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Payments to Contractor,Envirep,30/07/2014,495
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Payments to Contractor,JONES & HAMPTON LTD,09/07/2014,331.38
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,External Professional Fees,REDACTED PERSONAL INFORMATION ,21/07/2014,670
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Payments to Contractor,R M F LANDSCAPING LTD,23/07/2014,"1,476.25"
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Building Payments - Excluding Fees,SEVERN TRENT WATER LTD,22/07/2014,235.01
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Payments to Contractor,Sigma Surveys,14/07/2014,550
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Payments to Contractor,VPS (UK) LTD,21/07/2014,204.8
"Development, Business & Employment",Property Investment,WCSP,Capital Expenditure,Building Payments - Excluding Fees,West Mercia Energy (WME),04/07/2014,102.71
