Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAK,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,04/02/2014,101.5,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAK,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,04/02/2014,112,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,04/02/2014,2778.53,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,04/02/2014,2659.45,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAK,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,11/02/2014,234.44,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAK,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,11/02/2014,180.9,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Premises-Related Expenditure,Gas,West Mercia Energy (WME),17/02/2014,146.15,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Premises-Related Expenditure,Gas,West Mercia Energy (WME),17/02/2014,151.97,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAH,Premises-Related Expenditure,Gas,West Mercia Energy (WME),17/02/2014,1443.81,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAH,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),17/02/2014,541.56,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,21/02/2014,760.03,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,21/02/2014,2659.45,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAK,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,26/02/2014,330.82,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHUBB FIRE & SECURITY LTD,27/02/2014,535.32,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAJ,Premises-Related Expenditure,R&M -Buildings DLO Charge,WELLINGTON INSULATION CO. LTD,27/02/2014,341.96,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,105.9,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Sewage Charges,SEVERN TRENT WATER LTD,10/02/2014,2094.7,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,George Birchall Limited,10/02/2014,105,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHBC,Supplies & Services,Homelessness Prevention,Peter Richardson Estates LTD,28/02/2014,550,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,10/02/2014,101.5,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,217.95,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,151.2,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,442.69,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,154.95,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,10/02/2014,139,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,SEAN BYRNE,24/02/2014,270,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,04/02/2014,101.5,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,CHUBB FIRE & SECURITY LTD,04/02/2014,310.04,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,04/02/2014,201.25,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,SEAN BYRNE,24/02/2014,150,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,SEAN BYRNE,24/02/2014,160,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),17/02/2014,2590.36,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Sewage Charges,SEVERN TRENT WATER LTD,21/02/2014,464.88,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,19/02/2014,123.59,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,SEAN BYRNE,26/02/2014,300,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,George Birchall Limited,26/02/2014,161.73,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,-650.43,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,-629.92,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,1930.61,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,1868.85,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,-609.62,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,-629.92,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,1930.61,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,1993.51,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/02/2014,1868.25,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,JONES & HAMPTON LTD,27/02/2014,15559.03,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAP,Premises-Related Expenditure,R&M -Building Other,CHRIS BREEZE LTD,27/02/2014,101.5,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAN,Supplies & Services,Equipment - Purchase,CAPITA BUSINESS SERVICES LTD,27/02/2014,13200,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,DHAN,Supplies & Services,Application Software Maint,CAPITA BUSINESS SERVICES LTD,27/02/2014,250,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Other Services,WEST MERCIA PROBATION TRUST,14/02/2014,6179.42,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Web Services,YARRINGTON LIMITED,25/02/2014,490,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Transport-Related Expenditure,Contract Hire,M H ELCOCK & SON LTD T/A ELCOCK REISEN,03/02/2014,3500,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Other Services,Telford Aftercare Team,03/02/2014,1618.06,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Premises-Related Expenditure,Service Contracts,ADT FIRE & SECURITY PLC,21/02/2014,428.04,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Employees,Staff Training,CAADA Co-ordinated Action Against Domestic Violence,25/02/2014,2800,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Other Services,WEST MERCIA POLICE AUTHORITY,26/02/2014,641.6,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Other Services,BURGOYNES(LYONSHALL) LTD,27/02/2014,3200,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAA,Supplies & Services,Other Grants (Expenses),SOLON SECURITY LTD,27/02/2014,595,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAP,Supplies & Services,Conference Expenses,CENTRAL CONFERENCE CONSULTANTS,12/02/2014,130,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAK,Supplies & Services,Conference Expenses,CENTRAL CONFERENCE CONSULTANTS,21/02/2014,130,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GCAL,Supplies & Services,First Aid,ST JOHN AMBULANCE,27/02/2014,195,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON METHODIST CHURCH,10/02/2014,900,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Transport-Related Expenditure,Contract Hire - Mini Bus,NORTHGATE VEHICLE HIRE LTD,03/02/2014,463.67,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Transport-Related Expenditure,Contract Hire - Mini Bus,NORTHGATE VEHICLE HIRE LTD,14/02/2014,463.67,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY02,Supplies & Services,Holidays & Outings,TRAVEL CLASS LTD,18/02/2014,702,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Premises-Related Expenditure,Gas,West Mercia Energy (WME),17/02/2014,132.5,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Premises-Related Expenditure,Hire Of Rooms,HADLEY METHODIST CHURCH,21/02/2014,198,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY01,Supplies & Services,Artistes Fees,HMM ARTS LTD,21/02/2014,400,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY00,Transport-Related Expenditure,Servicing & Repairs V&P,NORTHGATE VEHICLE HIRE LTD,27/02/2014,195.77,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY03,Supplies & Services,Confectionery & Snacks,BIKOLD,14/02/2014,158.47,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY03,Supplies & Services,Materials,HEART EDUCATIONAL SUPPLIES,21/02/2014,193.54,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GY03,Supplies & Services,Holidays & Outings,Severn Valley Railway (Holdings) PLC,27/02/2014,152,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GYAK,Supplies & Services,Other Expenses,WEST MERCIA PROBATION TRUST,04/02/2014,38861,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,GYAK,Supplies & Services,Other Expenses,SHROPSHIRE COUNCIL,21/02/2014,198394,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,HPAD,Supplies & Services,Security Services,JONES & HAMPTON LTD,04/02/2014,149.2,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,HPAD,Supplies & Services,Security Services,JONES & HAMPTON LTD,04/02/2014,380,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,HPAD,Supplies & Services,Security Services,JONES & HAMPTON LTD,04/02/2014,384,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,HPAD,Supplies & Services,Security Services,Shrewsbury Taxi Service,07/02/2014,195,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,HPAD,Supplies & Services,Security Services,JONES & HAMPTON LTD,07/02/2014,357.6,,,,,,,,
"Family, Cohesion & Commissioning",Cohesion including Homelessness/Housing Needs,JPAG,Supplies & Services,Equipment - Hire,QUICK SKIPS (TELFORD) LTD,11/02/2014,105,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,HADLEY UNDER 5'S,28/02/2014,873,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,TORTOISE NURSERY SCHOOL,28/02/2014,1746,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,17/02/2014,15252.78,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,Aqueduct Little Learners,17/02/2014,7575.15,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,Aqueduct Little Learners,17/02/2014,3273.75,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABC Day Nursery,17/02/2014,2269.8,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,WOODEN TOPS DAY NURSERY,17/02/2014,5892.75,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,B) WT'ON METHODIST CHURCH PLAYGR,17/02/2014,1149.45,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Pre School Playgroups,REDHILL NURSERY,17/02/2014,-1309.5,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Pre School Playgroups,REDHILL NURSERY,17/02/2014,16252.4,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Pre School Playgroups,B) WT'ON METHODIST CHURCH PLAYGR,17/02/2014,193.2,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Pre School Playgroups,B) WT'ON METHODIST CHURCH PLAYGR,17/02/2014,2900.4,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,WOODEN TOPS DAY NURSERY ,17/02/2014,19697.18,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN @ OLD HALL,17/02/2014,-938.98,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN @ OLD HALL,17/02/2014,11738.7,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Supplies & Services,Printing - Other,SILK GROUP LTD,10/02/2014,207.5,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Supplies & Services,Other Tuition Fees,SRL Training Ltd,24/02/2014,260,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Supplies & Services,Printing - Other,LEXON,03/02/2014,219.02,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,17/02/2014,2030.4,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,17/02/2014,435.6,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,THE LEARNING TREE PRE-SCHOOL ,17/02/2014,12236.4,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,BEARS DEN PRE-SCHOOL ,17/02/2014,12251.61,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,17/02/2014,223.65,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,17/02/2014,796.77,,,,,,,,
"Family, Cohesion & Commissioning",Early Intervention,GEAA,Employees,Course Fees,ELEARVATION,06/02/2014,300,,,,,,,,
