Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Supplies & Services,Printing - Other,XEROX FINANCE,13/05/2014,179.00
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAG,Employees,Course Fees,Always Consult Ltd,20/05/2014,400.00
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAK,Supplies & Services,Stationery,PROSPECTS DISTRIBUTION SERVICES LIMITED,06/05/2014,124.99
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAR,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,06/05/2014,"1,220.00"
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAR,Supplies & Services,Marketing & Publicity,7VIDEO LTD,06/05/2014,"1,000.00"
"Development, Business & Employment","Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAR,Supplies & Services,Marketing & Publicity,Zen Communications (UK) Ltd,06/05/2014,"1,200.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,CELSIAN EDUCATION,20/05/2014,950.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,CELSIAN EDUCATION,07/05/2014,"1,875.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,CELSIAN EDUCATION,07/05/2014,950.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,TEACHERACTIVE LTD,20/05/2014,"1,102.50"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,TEACHERACTIVE LTD,07/05/2014,"2,215.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Employees,Agency Supply Costs,TEACHERACTIVE LTD,07/05/2014,"2,030.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Supplies & Services,Equipment - Hire,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),07/05/2014,182.53
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Supplies & Services,Other Tuition Fees,Elite Training,30/05/2014,900.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Supplies & Services,Out of School Activities,CLOSER TO THE EDGE LTD,07/05/2014,450.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",1106,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),28/05/2014,119.99
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Premises-Related Expenditure,Hire Of Rooms,AFC TELFORD UNITED,12/05/2014,240.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Premises-Related Expenditure,R&M -Building Other,PYRAMID SCHOOLS (HADLEY) LTD,16/05/2014,"1,193.06"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Supplies & Services,Carriage/Delivery Charge,ISUB (EDUCATION) LTD,16/05/2014,134.30
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Supplies & Services,Comp Hardware (Purch / Hire),ISUB (EDUCATION) LTD,16/05/2014,134.30
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),28/05/2014,563.97
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),28/05/2014,139.98
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",KSAD,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,28/05/2014,330.00
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAB,Capital Expenditure,Computer Hardware,Core Education and Consulting,12/05/2014,"1,212.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,12/05/2014,836.60
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAJ,Capital Expenditure,Computer Hardware,Capita IT Services (BSF) Limited,23/05/2014,"46,781.90"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAJ,Capital Expenditure,Computer Hardware,INSIGHT DIRECT (UK) LTD,15/05/2014,"30,247.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAN,Capital Expenditure,Computer Hardware,ADAMS GRAMMAR SCHOOL,02/05/2014,"14,154.00"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAP,Capital Expenditure,Computer Hardware,GALTEC S0LUTIONS LTD,02/05/2014,"19,464.14"
Education & Corporate Parenting,"Achievement, Standards & Alternative Provision",WKAP,Capital Expenditure,Computer Hardware,SISRA LTD,02/05/2014,"1,995.00"
Education & Corporate Parenting,Building Schools for the Future (BSF),GFAA,Supplies & Services,Computer Hardware (Maint),TECHNICAL SERVICES (SHROPSHIRE) LIMITED,30/05/2014,"1,641.17"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAC,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,270.39
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAD,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,900.11
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAE,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,"1,040.30"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAE,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,13/05/2014,440.22
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAE,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,20/05/2014,"1,222,190.76"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAG,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,665.30
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAH,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,589.17
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAH,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,20/05/2014,"267,860.65"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAH,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,20/05/2014,"451,295.76"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAH,Capital Expenditure,Payments to Contractor,WARD HADAWAY SOLICITORS,06/05/2014,720.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAJ,Capital Expenditure,External Professional Fees,Gage-Tupper & Associates Ltd,23/05/2014,"2,322.00"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAJ,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,"1,228.40"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAJ,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,29/05/2014,"771,381.00"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAK,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,166.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAK,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,29/05/2014,"193,123.88"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAL,Capital Expenditure,External Professional Fees,GRANT THORNTON UK LLP,13/05/2014,"7,350.00"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAL,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,166.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAL,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,20/05/2014,"282,448.90"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,"1,002.21"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,13/05/2014,"1,043.95"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,09/05/2014,200.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,09/05/2014,200.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,09/05/2014,"1,600.00"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,09/05/2014,120.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,09/05/2014,148.80
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,15/05/2014,130.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAM,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,15/05/2014,120.00
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAN,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,687.37
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAN,Capital Expenditure,Payments to Contractor,Shepherd Construction Ltd,20/05/2014,"421,485.56"
Education & Corporate Parenting,Building Schools for the Future (BSF),WGAS,Capital Expenditure,External Professional Fees,MOTT MACDONALD LIMITED,15/05/2014,498.30
Education & Corporate Parenting,Consultancy & Advisory Services for Schools,GBAF,Employees,Course Fees,Crisis Prevention Institute Europe,09/05/2014,199.00
Education & Corporate Parenting,Consultancy & Advisory Services for Schools,GBAF,Employees,Training Expenses,Crisis Prevention Institute Europe,14/05/2014,878.00
Education & Corporate Parenting,Consultancy & Advisory Services for Schools,GBAF,Employees,Training Expenses,Ramada Telford Ironbridge,08/05/2014,352.00
Education & Corporate Parenting,Consultancy & Advisory Services for Schools,GBAJ,Supplies & Services,Equipment - Purchase,LUCID RESEARCH LTD,08/05/2014,275.03
Education & Corporate Parenting,"Leadership, Management & Governor Services",KGAA,Supplies & Services,Subscriptions,LEARNING POOL LTD,13/05/2014,"1,958.00"
Education & Corporate Parenting,Safeguarding Advisory,JAAA,Premises-Related Expenditure,Trade Refuse,PHS GROUP LTD,09/05/2014,120.36
Education & Corporate Parenting,Safeguarding Advisory,JAAC,Employees,Training Expenses,NEWSTART NETWORKS CIC,15/05/2014,200.00
Education & Corporate Parenting,Safeguarding Advisory,JAAC,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,07/05/2014,214.50
Education & Corporate Parenting,Safeguarding Advisory,JAAC,Supplies & Services,Conference Expenses,PARK INN TELFORD,15/05/2014,"1,476.25"
Education & Corporate Parenting,Safeguarding Advisory,JAAC,Third Party Payments,Other Government - Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,07/05/2014,"3,468.39"
Education & Corporate Parenting,School Improvement,KHAA,Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,21/05/2014,348.28
Education & Corporate Parenting,School Improvement,KHAA,Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,06/05/2014,348.28
Education & Corporate Parenting,School Improvement,KHAB,Supplies & Services,Equipment - Purchase,AT BROWN (COACHES) LTD,12/05/2014,795.60
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,20/05/2014,"1,088.04"
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),13/05/2014,124.82
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),27/05/2014,259.82
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),27/05/2014,208.89
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),27/05/2014,185.99
Education & Corporate Parenting,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),13/05/2014,323.14
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Furniture - Purchase,SIEMENS FINANCIAL SERVICES LTD,15/05/2014,494.00
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Furniture - Purchase,SIEMENS FINANCIAL SERVICES LTD,15/05/2014,494.00
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,203.68
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,134.28
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,426.22
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,333.25
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,269.16
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,543.38
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,337.19
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,228.97
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,505.68
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,23/05/2014,-119.33
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,216.14
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,598.42
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,09/05/2014,"1,078.52"
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,579.07
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,436.31
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,231.40
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,16/05/2014,104.43
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,16/05/2014,254.98
Education & Corporate Parenting,Schools,KCAW,Supplies & Services,Provisions,CHAPPLE&JENKINS,16/05/2014,123.10
