Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,School Improvement Secondary,KSAF,Employees,Agency Supply Costs,CELSIAN EDUCATION,07/03/2013,617.86
Education & Skills,School Improvement Secondary,KSAF,Employees,Agency Supply Costs,CELSIAN EDUCATION,07/03/2013,"1,895.00"
Education & Skills,School Improvement Secondary,KSAF,Employees,Course Fees,AQA,07/03/2013,786.45
Education & Skills,School Improvement Secondary,KSAF,Employees,Professional Subs,SKILLDRIVE LTD,19/03/2013,510.00
Education & Skills,School Improvement Secondary,KSAF,Employees,Agency Supply Costs,CELSIAN EDUCATION,19/03/2013,617.86
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,School Meals,MIDSHIRE CATERING SERVICES LTD,19/03/2013,107.10
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Exam Fees,AQA,07/03/2013,511.95
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Exam Fees,OCR,07/03/2013,114.60
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Photocopying,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),26/03/2013,252.98
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Registration / Licence Fees,STAFF SELECT LTD T/A NOVA TRAINING LTD,19/03/2013,165.00
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Registration / Licence Fees,STAFF SELECT LTD T/A NOVA TRAINING LTD,19/03/2013,"1,850.00"
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Other Tuition Fees,Ball Sports Community Coaching Ltd,19/03/2013,"1,400.00"
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Conference Expenses,National Organisation for Pupil Referral Units,19/03/2013,389.00
Education & Skills,School Improvement Secondary,KSAF,Supplies & Services,Exam Fees,OCR,19/03/2013,114.90
Education & Skills,School Improvement Secondary,KSAF,Transport-Related Expenditure,Contract Hire,SHAWS TRAVEL LTD,07/03/2013,345.00
Education & Skills,School Improvement Secondary,WKAB,Capital Expenditure,Computer Hardware,Purchase Card,28/03/2013,149.80
Education & Skills,School Improvement Secondary,WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,05/03/2013,305.90
Education & Skills,School Improvement Secondary,WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,14/03/2013,590.00
Education & Skills,School Improvement Secondary,WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,25/03/2013,311.58
Education & Skills,Schools,FFAW,Supplies & Services,Equipment - Purchase,ARCADIAN YOUTH DANCE COMPANY,18/03/2013,110.00
Education & Skills,Schools,FFAW,Supplies & Services,Equipment - Purchase,EDGE HILL UNIVERSITY,15/03/2013,150.00
Education & Skills,Schools,FFAW,Supplies & Services,Equipment - Purchase,M H ELCOCK & SON LTD T/A ELCOCK REISEN,27/03/2013,110.00
Education & Skills,Schools,KCAJ,Supplies & Services,Equipment - Purchase,FINDEL EDUCATION LTD,04/03/2013,582.53
Education & Skills,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),15/03/2013,159.37
Education & Skills,Schools,KCAJ,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),15/03/2013,364.52
Environment & Leisure Services,Arts & Culture,LCAA,Supplies & Services,Web Services,PABLO PRODUCTIONS LTD,06/03/2013,650.00
Environment & Leisure Services,Arts & Culture,LCAA,Supplies & Services,Artistes Fees,SCADGE LTD,12/03/2013,"1,300.00"
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,Brillybox Publishing and Media,06/03/2013,150.00
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,Whats On,06/03/2013,500.00
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,06/03/2013,120.00
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,06/03/2013,167.66
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Printing - Print Room,Hague Computer Supplies Ltd,06/03/2013,"1,237.36"
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SPECIALIST COMPUTERS CENTRES PLC,06/03/2013,420.70
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,434.00
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,"1,177.89"
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,138.60
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,644.00
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,"1,000.00"
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,"8,731.00"
Environment & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SSE AUDIO GROUP LTD,27/03/2013,581.00
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,DFO International Music Agency,19/03/2013,"2,538.02"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,PHIL MCINTYRE ENTERTAINMENT LTD,06/03/2013,"1,144.61"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,ODDSOCKS PRODUCTION,06/03/2013,"1,317.50"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Johnny Mans Productions,19/03/2013,556.54
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Sandy Dog Ltd,19/03/2013,"2,432.97"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Sweeney Entertainments,06/03/2013,"2,061.73"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Third Party Productions Ltd,06/03/2013,670.53
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Showdown Music Ltd,14/03/2013,"2,809.98"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,CHARLIE LANDSBOROUGH ENTERPRISE,20/03/2013,"3,583.99"
Environment & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,THE CIRCUS OF HORRORS LTD,12/03/2013,"2,000.00"
Environment & Leisure Services,Arts & Culture,LCAF,Supplies & Services,Artistes Fees,HOUSEFULL PRODUCTIONS LTD,06/03/2013,"1,994.12"
Environment & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,Transit Trix Hip Hop Organisation,06/03/2013,200.00
Environment & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,BIRMINGHAM REPERTORY THEATRE LIMITED,18/03/2013,674.48
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,WOODWARD FOODSERVICE LTD,08/03/2013,117.56
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/03/2013,158.22
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/03/2013,360.96
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/03/2013,228.31
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/03/2013,553.61
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,15/03/2013,139.98
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,15/03/2013,163.59
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,15/03/2013,237.33
Environment & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,15/03/2013,360.96
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Fundraising - externally funded,Cause4,22/03/2013,540.33
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,27/03/2013,503.09
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,25/03/2013,951.98
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,18/03/2013,"1,598.00"
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,18/03/2013,822.00
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Artistes Fees,HMM ARTS LTD,18/03/2013,"3,000.00"
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Comp Software (Purch / Hire),PREDACOM PRODUCTIONS,18/03/2013,540.00
Environment & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Artistes Fees,Manchester Camerata,26/03/2013,"4,437.00"
Environment & Leisure Services,Arts & Culture,LCAS,Supplies & Services,Printing - Other,SHROPSHIRE COUNCIL,18/03/2013,"3,000.00"
Environment & Leisure Services,Environment & Open Space,ECAA,Supplies & Services,Bulk Refuse Contracts Purch,CRAEMER UK LTD,28/03/2013,"7,560.00"
Environment & Leisure Services,Environment & Open Space,ECAA,Supplies & Services,Bulk Refuse Contracts Purch,CRAEMER UK LTD,13/03/2013,"1,890.00"
Environment & Leisure Services,Environment & Open Space,ECAA,Supplies & Services,Bulk Refuse Contracts Purch,CRAEMER UK LTD,22/03/2013,"7,560.00"
Environment & Leisure Services,Environment & Open Space,ECAB,Supplies & Services,Sub Contractors,KEEP BRITAIN TIDY,27/03/2013,500.00
Environment & Leisure Services,Environment & Open Space,ECAD,Supplies & Services,Other Expenses,ENVIRONMENT AGENCY,28/03/2013,274.55
Environment & Leisure Services,Environment & Open Space,ECAF,Supplies & Services,Printing - Other,TAWS PRINTERS LTD,14/03/2013,147.50
Environment & Leisure Services,Environment & Open Space,ECAF,Supplies & Services,Printing - Other,TAWS PRINTERS LTD,14/03/2013,122.50
Environment & Leisure Services,Environment & Open Space,ECAF,Supplies & Services,Other Services,HILBRAE PETS HOTEL,04/03/2013,"2,213.00"
Environment & Leisure Services,Environment & Open Space,ECAF,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,28/03/2013,"2,066.00"
Environment & Leisure Services,Environment & Open Space,ECAF,Third Party Payments,Contractor Recharge,TELFORD & WREKIN SERVICES LTD,28/03/2013,"2,066.00"
Environment & Leisure Services,Environment & Open Space,ECAH,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,19/03/2013,"97,071.25"
Environment & Leisure Services,Environment & Open Space,ECAL,Supplies & Services,Other Services,HILBRAE PETS HOTEL,13/03/2013,150.00
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,15/03/2013,"2,014.98"
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,15/03/2013,"2,014.98"
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,15/03/2013,"2,014.98"
Environment & Leisure Services,Environment & Open Space,EEAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PRYSMIAN CABLES & SYSTEMS LTD,15/03/2013,"1,256.52"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"2,212.66"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"2,241.67"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"9,019.18"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"2,208.75"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,19/03/2013,"20,159.35"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,19/03/2013,"4,449.62"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,14/03/2013,"3,187.71"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,14/03/2013,"1,110.64"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,Sir G. Williams & Co,14/03/2013,200.00
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,14/03/2013,"6,767.33"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,Sir G. Williams & Co,12/03/2013,210.00
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,Heaths of Stockton,12/03/2013,740.00
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"5,479.55"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"2,241.67"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"4,461.38"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"2,959.63"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"3,367.20"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"3,330.37"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"4,480.98"
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,12/03/2013,"5,557.15"
Environment & Leisure Services,Environment & Open Space,EEBR,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,19/03/2013,105.00
Environment & Leisure Services,Environment & Open Space,EECD,Premises-Related Expenditure,R&M -Buildings DLO Charge,TELFORD & WREKIN SERVICES LTD,25/03/2013,"9,476.99"
Environment & Leisure Services,Environment & Open Space,EECD,Premises-Related Expenditure,R&M -Buildings DLO Charge,TELFORD & WREKIN SERVICES LTD,25/03/2013,"9,476.99"
Environment & Leisure Services,Environment & Open Space,EHBM,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,19/03/2013,"262,149.83"
Environment & Leisure Services,Environment & Open Space,EHBM,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,19/03/2013,"741,230.51"
Environment & Leisure Services,Environment & Open Space,EPAD,Supplies & Services,Public Participation,Networld Sports Ltd,26/03/2013,380.00
Environment & Leisure Services,Environment & Open Space,EPAD,Supplies & Services,Other Materials,EARTHWORKS SERVICES,14/03/2013,"3,485.00"
Environment & Leisure Services,Environment & Open Space,EPAF,Supplies & Services,Other Services,TECHNICAL SERVICES (SHROPSHIRE) LIMITED,19/03/2013,108.00
Environment & Leisure Services,Environment & Open Space,EPAF,Supplies & Services,Other Services,WHITEFOOTS LIMITED,18/03/2013,169.08
Environment & Leisure Services,Environment & Open Space,EPAF,Supplies & Services,Other Services,WHITEFOOTS LIMITED,18/03/2013,169.08
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,BIKOLD,14/03/2013,285.81
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,BIKOLD,14/03/2013,152.21
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,BIKOLD,14/03/2013,234.78
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,BIKOLD,14/03/2013,133.65
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,ROWLANDS & COMPANY,14/03/2013,153.56
Environment & Leisure Services,Environment & Open Space,EPAM,Supplies & Services,Provisions,BIKOLD,14/03/2013,100.78
