Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,27/03/2014,105,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ERIC NEVILLE CATERING SUPPLIES LTD,07/03/2014,235.35,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,21/03/2014,653.95,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,WELLINGTON INSULATION CO. LTD,21/03/2014,644.26,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADT FIRE & SECURITY PLC,21/03/2014,150,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,21/03/2014,2694.29,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,21/03/2014,648.18,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,HOOD AIRPORT & ICE LTD,21/03/2014,473.8,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,21/03/2014,108.94,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ERIC NEVILLE CATERING SUPPLIES LTD,21/03/2014,185,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ASLES (TOOL HIRE & SALES) LTD,21/03/2014,554,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ABC FIRE & SECURITY LTD,11/03/2014,173,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,05/03/2014,147.38,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,05/03/2014,115.2,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,05/03/2014,595.91,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,05/03/2014,117.38,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,05/03/2014,135.28,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJOHUNTLEIGH UK,05/03/2014,126.9,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,MCPHILLIPS (WELLINGTON) LTD,06/03/2014,188.01,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,06/03/2014,828,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,06/03/2014,985.57,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,05/03/2014,255,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,RCS ROOFING CONSTRUCTION SERVICES LTD,05/03/2014,151.2,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/03/2014,120.75,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,CONCEPT ELEVATORS (MIDLANDS) LIMITED,05/03/2014,200.6,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,04/03/2014,180.88,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,04/03/2014,212.93,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,04/03/2014,790.28,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,Hall & Kay Fire Engineering,04/03/2014,385.75,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRA-BERN,04/03/2014,407.44,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ASLES (TOOL HIRE & SALES) LTD,04/03/2014,554,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,04/03/2014,962.38,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,04/03/2014,703.72,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,04/03/2014,115.8,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,06/03/2014,323.13,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,Automated building & energy controls,14/03/2014,800,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,07/03/2014,299.87,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,07/03/2014,210,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,STIRCHLEY & BROOKSIDE PARISH COUNCIL,07/03/2014,5731.32,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,14/03/2014,862.07,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,07/03/2014,201.52,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Protective Clothing,SEVERN TRENT WATER LTD,11/03/2014,3172.77,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS (GU45 1AW),11/03/2014,397.08,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Gas,BUDGET GAS LTD,13/03/2014,153.95,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Swimming Pool Chemicals,AIR PRODUCTS CRYOEASE SERVICES,11/03/2014,177.09,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,11/03/2014,624.39,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Protective Clothing,SEVERN TRENT WATER LTD,11/03/2014,2469.55,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/03/2014,1389.03,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,20/03/2014,244.92,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/03/2014,1399.35,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,403.74,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,392.59,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,-256.47,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,616.91,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,8621.35,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,4289.51,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,2203.98,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,555.55,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,435.78,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,706.64,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,387.72,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,905.7,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,340.98,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,241.09,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,2703.21,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,497.83,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,7032.06,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,445.33,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,650.06,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,172.39,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,722.68,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,309.31,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,689.07,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,247.27,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,1341.83,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,105.86,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,2146.64,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,4047.48,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,569.19,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,714.47,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,228.07,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,1017.47,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,572.92,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),14/03/2014,258.68,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,14/03/2014,677,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,14/03/2014,803.79,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,14/03/2014,781.56,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,18/03/2014,677,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,26/03/2014,140,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,26/03/2014,255,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,26/03/2014,4500,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Hygiene Services,PHS GROUP LTD,26/03/2014,366.44,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,24/03/2014,106.35,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,24/03/2014,294.06,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,24/03/2014,379.08,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),24/03/2014,298.93,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),24/03/2014,1316,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SUPPLIES LTD,25/03/2014,255.76,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,LEISURE SEC PLC,26/03/2014,255,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,26/03/2014,1248.78,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,28/03/2014,592.6,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,28/03/2014,346.52,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,17/03/2014,140.49,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,17/03/2014,677,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,17/03/2014,677,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,17/03/2014,677,,,,,,,,
"Development, Business & Employment",Property & Design,COAP,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,17/03/2014,677,,,,,,,,
